orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
58654,0.0171,0,39662,0.0171,0,0.0,c/unit_19/subblock/reg[45],d/branch/stream/reg_157[11],mclk,yclk,no change
66681,0.007,0,72483,0.007,0,0.0,c/unit_13/subblock/reg[59],d/branch/stream/reg_134[43],zclk,zclk,no change
97282,0.0147,0,94645,0.0147,0,0.0,c/unit_19/subblock/reg[27],d/branch/stream/reg_131[38],mclk,yclk,no change
74663,0.0017,0,88236,-0.0063,0,0.008,c/unit_20/subblock/reg[29],d/branch/stream/reg_137[13],mclk,zclk,degraded
65267,0.0065,0,44981,0.0138,0,-0.0073,c/unit_18/subblock/reg[52],d/branch/stream/reg_168[33],mclk,yclk,improved
88230,0.0019,0,47977,0.0033,0,-0.0014,c/unit_15/subblock/reg[53],d/branch/stream/reg_176[17],yclk,zclk,improved
35053,0.0132,0,24621,0.0132,0,0.0,c/unit_11/subblock/reg[32],d/branch/stream/reg_129[0],zclk,mclk,no change
68404,0.0033,0,40511,0.0099,0,-0.0066,c/unit_18/subblock/reg[43],d/branch/stream/reg_133[15],yclk,mclk,improved
82609,0.0159,0,75366,0.0159,0,0.0,c/unit_16/subblock/reg[43],d/branch/stream/reg_121[61],yclk,yclk,no change
51894,0.0177,0,73871,0.0121,0,0.0056,c/unit_11/subblock/reg[37],d/branch/stream/reg_102[57],yclk,yclk,degraded
82462,0.0182,0,98797,0.0182,0,0.0,c/unit_11/subblock/reg[27],d/branch/stream/reg_187[56],zclk,zclk,no change
65301,0.014,0,43297,0.0184,0,-0.0044,c/unit_16/subblock/reg[32],d/branch/stream/reg_188[39],zclk,zclk,improved
29009,0.0066,0,52610,0.0101,0,-0.0035,c/unit_20/subblock/reg[35],d/branch/stream/reg_173[16],yclk,yclk,improved
37452,0.0071,0,69364,0.0043,0,0.0028,c/unit_17/subblock/reg[7],d/branch/stream/reg_193[0],zclk,mclk,degraded
96025,0.0185,0,60437,0.0185,0,0.0,c/unit_17/subblock/reg[39],d/branch/stream/reg_176[33],zclk,yclk,no change
24931,0.0162,0,55193,0.0113,0,0.0049,c/unit_17/subblock/reg[57],d/branch/stream/reg_120[48],mclk,yclk,degraded
58307,0.0078,0,31374,0.0078,0,0.0,c/unit_14/subblock/reg[23],d/branch/stream/reg_114[58],zclk,zclk,no change
51762,0.003,0,89735,0.003,0,0.0,c/unit_15/subblock/reg[44],d/branch/stream/reg_141[54],yclk,mclk,no change
46761,0.0084,0,47783,0.0033,0,0.0051,c/unit_15/subblock/reg[4],d/branch/stream/reg_127[30],mclk,zclk,degraded
80248,0.019,0,47334,0.0179,0,0.0011,c/unit_16/subblock/reg[26],d/branch/stream/reg_158[37],yclk,mclk,degraded
45658,0.0029,0,47738,0.0029,0,0.0,c/unit_13/subblock/reg[34],d/branch/stream/reg_110[13],yclk,yclk,no change
25049,0.011,0,93432,0.0032,0,0.0078,c/unit_12/subblock/reg[46],d/branch/stream/reg_173[61],mclk,mclk,degraded
76696,0.0166,0,61010,0.0067,0,0.0099,c/unit_17/subblock/reg[60],d/branch/stream/reg_132[26],zclk,yclk,degraded
45390,0.0023,0,46644,0.0023,0,0.0,c/unit_18/subblock/reg[44],d/branch/stream/reg_188[5],mclk,mclk,no change
47068,0.016,0,59790,0.016,0,0.0,c/unit_18/subblock/reg[23],d/branch/stream/reg_100[14],yclk,yclk,no change
45723,0.0105,0,86742,0.018,0,-0.0075,c/unit_17/subblock/reg[7],d/branch/stream/reg_173[47],yclk,mclk,improved
57181,0.0074,0,53126,0.011,0,-0.0036,c/unit_14/subblock/reg[56],d/branch/stream/reg_154[7],mclk,yclk,improved
80297,0.0036,0,79709,0.0011,0,0.0025,c/unit_12/subblock/reg[39],d/branch/stream/reg_171[52],zclk,yclk,degraded
71659,0.0077,0,84644,-0.0009,0,0.0086,c/unit_19/subblock/reg[47],d/branch/stream/reg_172[19],yclk,mclk,degraded
25785,0.0027,0,64338,-0.005,0,0.0077,c/unit_17/subblock/reg[14],d/branch/stream/reg_140[1],zclk,yclk,degraded
69502,0.0191,0,58796,0.0191,0,0.0,c/unit_11/subblock/reg[58],d/branch/stream/reg_113[17],mclk,zclk,no change
53951,0.0136,0,74191,0.0052,0,0.0084,c/unit_19/subblock/reg[28],d/branch/stream/reg_130[45],zclk,zclk,degraded
71307,0.0015,0,22256,0.0087,0,-0.0072,c/unit_19/subblock/reg[1],d/branch/stream/reg_199[37],mclk,yclk,improved
53251,0.0163,0,50774,0.0163,0,0.0,c/unit_19/subblock/reg[58],d/branch/stream/reg_122[58],mclk,mclk,no change
40716,0.012,0,63786,0.012,0,0.0,c/unit_19/subblock/reg[6],d/branch/stream/reg_136[45],mclk,yclk,no change
80432,0.0165,0,23205,0.0129,0,0.0036,c/unit_16/subblock/reg[42],d/branch/stream/reg_111[33],yclk,yclk,degraded
98627,0.0112,0,71051,0.0112,0,0.0,c/unit_19/subblock/reg[52],d/branch/stream/reg_100[59],mclk,yclk,no change
