orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
46216,0.0071,0,29838,0.0071,0,0.0,c/unit_16/subblock/reg[1],d/branch/stream/reg_118[26],mclk,yclk,no change
75291,0.0141,0,75474,0.0195,0,-0.0054,c/unit_19/subblock/reg[20],d/branch/stream/reg_106[21],yclk,mclk,improved
74918,0.0163,0,21998,0.0163,0,0.0,c/unit_15/subblock/reg[36],d/branch/stream/reg_197[53],mclk,yclk,no change
72867,0.0161,0,60315,0.0113,0,0.0048,c/unit_12/subblock/reg[13],d/branch/stream/reg_115[27],mclk,zclk,degraded
56344,0.0117,0,73564,0.0169,0,-0.0052,c/unit_14/subblock/reg[5],d/branch/stream/reg_147[12],yclk,mclk,improved
99628,0.0113,0,73572,0.0156,0,-0.0043,c/unit_14/subblock/reg[61],d/branch/stream/reg_126[37],yclk,yclk,improved
21317,0.0057,0,70775,0.0057,0,0.0,c/unit_15/subblock/reg[32],d/branch/stream/reg_106[7],mclk,mclk,no change
27593,0.0105,0,75971,0.0105,0,0.0,c/unit_18/subblock/reg[9],d/branch/stream/reg_108[52],mclk,yclk,no change
66895,0.0095,0,57266,0.0184,0,-0.0089,c/unit_17/subblock/reg[43],d/branch/stream/reg_138[24],yclk,mclk,improved
86583,0.0048,0,34670,-0.0027,0,0.0075,c/unit_17/subblock/reg[29],d/branch/stream/reg_154[50],mclk,yclk,degraded
87561,0.0165,0,74608,0.0262,0,-0.0097,c/unit_14/subblock/reg[24],d/branch/stream/reg_133[30],zclk,zclk,improved
67202,0.0012,0,67329,-0.0048,0,0.006,c/unit_11/subblock/reg[16],d/branch/stream/reg_130[3],zclk,zclk,degraded
77397,0.0146,0,82548,0.0117,0,0.0029,c/unit_18/subblock/reg[10],d/branch/stream/reg_193[14],zclk,yclk,degraded
88618,0.0021,0,65685,0.0021,0,0.0,c/unit_15/subblock/reg[0],d/branch/stream/reg_112[35],yclk,yclk,no change
66473,0.0186,0,59341,0.0186,0,0.0,c/unit_20/subblock/reg[35],d/branch/stream/reg_177[60],zclk,mclk,no change
94338,0.0032,0,87818,-0.0005,0,0.0037,c/unit_13/subblock/reg[55],d/branch/stream/reg_174[17],mclk,zclk,degraded
99156,0.0192,0,79243,0.0192,0,0.0,c/unit_15/subblock/reg[10],d/branch/stream/reg_177[19],yclk,zclk,no change
70467,0.0169,0,59663,0.022,0,-0.0051,c/unit_15/subblock/reg[15],d/branch/stream/reg_119[63],yclk,zclk,improved
35623,0.0096,0,83350,0.0168,0,-0.0072,c/unit_18/subblock/reg[6],d/branch/stream/reg_150[20],mclk,mclk,improved
56930,0.0119,0,49407,0.0119,0,0.0,c/unit_14/subblock/reg[3],d/branch/stream/reg_129[43],mclk,zclk,no change
59783,0.0037,0,42889,0.0037,0,0.0,c/unit_19/subblock/reg[16],d/branch/stream/reg_179[31],mclk,mclk,no change
79754,0.0014,0,91172,-0.002,0,0.0034,c/unit_17/subblock/reg[40],d/branch/stream/reg_108[5],mclk,zclk,degraded
50177,0.0117,0,29711,0.0211,0,-0.0094,c/unit_14/subblock/reg[33],d/branch/stream/reg_162[28],zclk,zclk,improved
58401,0.0057,0,59474,0.0085,0,-0.0028,c/unit_17/subblock/reg[0],d/branch/stream/reg_104[1],yclk,yclk,improved
38531,0.0065,0,84797,0.0065,0,0.0,c/unit_13/subblock/reg[32],d/branch/stream/reg_117[48],mclk,mclk,no change
45763,0.0133,0,20046,0.0038,0,0.0095,c/unit_19/subblock/reg[56],d/branch/stream/reg_195[3],zclk,yclk,degraded
50792,0.0168,0,50420,0.0252,0,-0.0084,c/unit_15/subblock/reg[56],d/branch/stream/reg_117[28],mclk,mclk,improved
52006,0.0053,0,84273,0.0053,0,0.0,c/unit_14/subblock/reg[56],d/branch/stream/reg_176[58],mclk,zclk,no change
96937,0.0031,0,20862,0.0031,0,0.0,c/unit_14/subblock/reg[56],d/branch/stream/reg_196[56],yclk,zclk,no change
47767,0.0028,0,31938,-0.003,0,0.0058,c/unit_15/subblock/reg[5],d/branch/stream/reg_159[24],mclk,mclk,degraded
66227,0.0199,0,61368,0.0199,0,0.0,c/unit_17/subblock/reg[45],d/branch/stream/reg_137[38],mclk,zclk,no change
97608,0.0107,0,54172,0.0066,0,0.0041,c/unit_17/subblock/reg[49],d/branch/stream/reg_142[26],zclk,zclk,degraded
33652,0.0144,0,30029,0.0096,0,0.0048,c/unit_20/subblock/reg[32],d/branch/stream/reg_195[26],yclk,mclk,degraded
