orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
69200,0.0183,0,24461,0.0132,0,0.0051,c/unit_20/subblock/reg[54],d/branch/stream/reg_128[19],yclk,yclk,degraded
95542,0.0053,0,83960,0.0106,0,-0.0053,c/unit_11/subblock/reg[62],d/branch/stream/reg_145[61],yclk,mclk,improved
82902,0.0145,0,78636,0.0145,0,0.0,c/unit_12/subblock/reg[31],d/branch/stream/reg_160[7],yclk,yclk,no change
29608,0.0073,0,74814,0.003,0,0.0043,c/unit_18/subblock/reg[53],d/branch/stream/reg_141[62],yclk,mclk,degraded
85203,0.0013,0,85983,0.0095,0,-0.0082,c/unit_18/subblock/reg[14],d/branch/stream/reg_191[18],zclk,yclk,improved
62074,0.0084,0,33502,0.0084,0,0.0,c/unit_13/subblock/reg[42],d/branch/stream/reg_185[37],mclk,zclk,no change
44154,0.0128,0,94580,0.0186,0,-0.0058,c/unit_17/subblock/reg[30],d/branch/stream/reg_121[61],zclk,mclk,improved
41646,0.0019,0,81409,0.0039,0,-0.002,c/unit_19/subblock/reg[30],d/branch/stream/reg_190[51],yclk,yclk,improved
41038,0.0168,0,67269,0.0253,0,-0.0085,c/unit_15/subblock/reg[16],d/branch/stream/reg_121[57],mclk,yclk,improved
38526,0.0091,0,83947,0.0104,0,-0.0013,c/unit_19/subblock/reg[23],d/branch/stream/reg_193[12],yclk,yclk,improved
40798,0.0069,0,69983,0.0043,0,0.0026,c/unit_16/subblock/reg[59],d/branch/stream/reg_101[57],yclk,yclk,degraded
43993,0.0029,0,72777,-0.0022,0,0.0051,c/unit_20/subblock/reg[37],d/branch/stream/reg_148[45],mclk,mclk,degraded
93045,0.0011,0,63282,0.0011,0,0.0,c/unit_15/subblock/reg[38],d/branch/stream/reg_153[27],zclk,mclk,no change
47111,0.0187,0,56058,0.0125,0,0.0062,c/unit_11/subblock/reg[47],d/branch/stream/reg_158[51],mclk,zclk,degraded
51466,0.008,0,32405,0.0053,0,0.0027,c/unit_18/subblock/reg[31],d/branch/stream/reg_189[6],yclk,zclk,degraded
30426,0.0064,0,50433,0.0077,0,-0.0013,c/unit_19/subblock/reg[48],d/branch/stream/reg_173[4],yclk,yclk,improved
99866,0.0164,0,39156,0.0209,0,-0.0045,c/unit_15/subblock/reg[20],d/branch/stream/reg_161[20],mclk,zclk,improved
53812,0.0091,0,44688,0.0102,0,-0.0011,c/unit_19/subblock/reg[51],d/branch/stream/reg_132[47],zclk,yclk,improved
36637,0.0064,0,35869,0.0137,0,-0.0073,c/unit_16/subblock/reg[60],d/branch/stream/reg_131[18],mclk,yclk,improved
26213,0.0101,0,74438,0.0101,0,0.0,c/unit_17/subblock/reg[25],d/branch/stream/reg_118[57],zclk,mclk,no change
34675,0.0084,0,70937,0.0043,0,0.0041,c/unit_14/subblock/reg[55],d/branch/stream/reg_192[21],mclk,zclk,degraded
86537,0.017,0,74904,0.0109,0,0.0061,c/unit_13/subblock/reg[47],d/branch/stream/reg_127[17],yclk,mclk,degraded
98319,0.0161,0,54698,0.0161,0,0.0,c/unit_18/subblock/reg[49],d/branch/stream/reg_161[24],yclk,yclk,no change
