orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
42856,0.0091,0,43785,0.0046,0,0.0045,c/unit_12/subblock/reg[22],d/branch/stream/reg_115[54],zclk,yclk,degraded
32273,0.01,0,24145,0.0068,0,0.0032,c/unit_18/subblock/reg[13],d/branch/stream/reg_156[11],mclk,zclk,degraded
25724,0.0171,0,60944,0.0171,0,0.0,c/unit_19/subblock/reg[43],d/branch/stream/reg_194[45],mclk,yclk,no change
38740,0.0146,0,66488,0.0146,0,0.0,c/unit_16/subblock/reg[5],d/branch/stream/reg_172[44],mclk,mclk,no change
30797,0.0033,0,78471,0.0052,0,-0.0019,c/unit_14/subblock/reg[38],d/branch/stream/reg_108[46],mclk,zclk,improved
82512,0.0122,0,23428,0.0122,0,0.0,c/unit_13/subblock/reg[50],d/branch/stream/reg_114[62],zclk,yclk,no change
32334,0.0188,0,25445,0.021,0,-0.0022,c/unit_18/subblock/reg[49],d/branch/stream/reg_166[23],mclk,yclk,improved
62882,0.0037,0,63939,0.012,0,-0.0083,c/unit_14/subblock/reg[11],d/branch/stream/reg_193[54],mclk,yclk,improved
48010,0.0063,0,34780,0.0092,0,-0.0029,c/unit_19/subblock/reg[42],d/branch/stream/reg_154[40],yclk,mclk,improved
85739,0.0095,0,54816,0.0058,0,0.0037,c/unit_13/subblock/reg[13],d/branch/stream/reg_197[33],yclk,zclk,degraded
87791,0.0058,0,54719,0.0113,0,-0.0055,c/unit_20/subblock/reg[57],d/branch/stream/reg_144[28],yclk,yclk,improved
48574,0.0156,0,79591,0.0179,0,-0.0023,c/unit_14/subblock/reg[22],d/branch/stream/reg_139[7],mclk,yclk,improved
98065,0.0047,0,31854,0.0047,0,0.0,c/unit_12/subblock/reg[16],d/branch/stream/reg_183[20],zclk,yclk,no change
70749,0.0064,0,45684,0.005,0,0.0014,c/unit_15/subblock/reg[10],d/branch/stream/reg_144[59],zclk,mclk,degraded
59480,0.0048,0,91011,0.0094,0,-0.0046,c/unit_12/subblock/reg[11],d/branch/stream/reg_146[36],yclk,zclk,improved
21898,0.0098,0,87593,0.0098,0,0.0,c/unit_16/subblock/reg[16],d/branch/stream/reg_183[13],mclk,zclk,no change
72280,0.0155,0,41390,0.0206,0,-0.0051,c/unit_12/subblock/reg[36],d/branch/stream/reg_190[14],yclk,zclk,improved
92506,0.0145,0,86828,0.0145,0,0.0,c/unit_16/subblock/reg[51],d/branch/stream/reg_115[44],mclk,mclk,no change
86183,0.0156,0,52310,0.0156,0,0.0,c/unit_16/subblock/reg[46],d/branch/stream/reg_109[45],yclk,zclk,no change
48414,0.0144,0,75513,0.0144,0,0.0,c/unit_20/subblock/reg[12],d/branch/stream/reg_161[54],yclk,zclk,no change
81625,0.0083,0,20000,0.0083,0,0.0,c/unit_15/subblock/reg[5],d/branch/stream/reg_187[47],zclk,zclk,no change
96538,0.0096,0,22743,0.0116,0,-0.002,c/unit_17/subblock/reg[11],d/branch/stream/reg_145[28],zclk,yclk,improved
94016,0.0043,0,83988,-0.0053,0,0.0096,c/unit_19/subblock/reg[15],d/branch/stream/reg_101[34],zclk,yclk,degraded
28787,0.0178,0,64970,0.0137,0,0.0041,c/unit_17/subblock/reg[53],d/branch/stream/reg_166[9],zclk,yclk,degraded
79412,0.0059,0,45688,0.0149,0,-0.009,c/unit_14/subblock/reg[31],d/branch/stream/reg_127[13],yclk,yclk,improved
40637,0.0052,0,80773,0.0052,0,0.0,c/unit_20/subblock/reg[45],d/branch/stream/reg_166[7],zclk,zclk,no change
