orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
39816,0.0086,0,39286,0.0177,0,-0.0091,c/unit_16/subblock/reg[6],d/branch/stream/reg_141[30],zclk,mclk,improved
51670,0.01,0,21594,0.0182,0,-0.0082,c/unit_13/subblock/reg[39],d/branch/stream/reg_163[11],zclk,mclk,improved
55430,0.0111,0,70141,0.014,0,-0.0029,c/unit_19/subblock/reg[49],d/branch/stream/reg_157[8],mclk,yclk,improved
47234,0.0145,0,34672,0.0116,0,0.0029,c/unit_11/subblock/reg[39],d/branch/stream/reg_127[24],zclk,yclk,degraded
66444,0.0181,0,69008,0.024,0,-0.0059,c/unit_20/subblock/reg[32],d/branch/stream/reg_130[52],yclk,zclk,improved
57395,0.0198,0,56834,0.0148,0,0.005,c/unit_19/subblock/reg[14],d/branch/stream/reg_163[22],mclk,zclk,degraded
76384,0.0047,0,45900,0.0094,0,-0.0047,c/unit_17/subblock/reg[13],d/branch/stream/reg_118[57],yclk,yclk,improved
64100,0.0172,0,79186,0.0172,0,0.0,c/unit_19/subblock/reg[20],d/branch/stream/reg_142[42],yclk,yclk,no change
26434,0.0189,0,67008,0.0189,0,0.0,c/unit_15/subblock/reg[5],d/branch/stream/reg_178[22],zclk,zclk,no change
91598,0.016,0,34218,0.016,0,0.0,c/unit_19/subblock/reg[19],d/branch/stream/reg_128[63],zclk,mclk,no change
42804,0.0094,0,94241,0.0094,0,0.0,c/unit_11/subblock/reg[47],d/branch/stream/reg_113[27],zclk,yclk,no change
35699,0.0082,0,80821,0.0082,0,0.0,c/unit_18/subblock/reg[46],d/branch/stream/reg_123[27],zclk,zclk,no change
37118,0.0101,0,78429,0.015,0,-0.0049,c/unit_12/subblock/reg[19],d/branch/stream/reg_137[47],mclk,zclk,improved
80344,0.0028,0,54639,-0.0041,0,0.0069,c/unit_11/subblock/reg[20],d/branch/stream/reg_180[16],yclk,yclk,degraded
33101,0.0019,0,62517,0.0019,0,0.0,c/unit_16/subblock/reg[30],d/branch/stream/reg_153[48],mclk,zclk,no change
70379,0.0035,0,55619,0.0101,0,-0.0066,c/unit_15/subblock/reg[20],d/branch/stream/reg_139[1],yclk,yclk,improved
25570,0.0164,0,69634,0.0164,0,0.0,c/unit_13/subblock/reg[36],d/branch/stream/reg_166[16],zclk,mclk,no change
59949,0.0187,0,87416,0.0187,0,0.0,c/unit_17/subblock/reg[18],d/branch/stream/reg_195[45],zclk,yclk,no change
58331,0.0075,0,32307,0.0054,0,0.0021,c/unit_20/subblock/reg[41],d/branch/stream/reg_184[49],yclk,mclk,degraded
38679,0.016,0,83884,0.0206,0,-0.0046,c/unit_13/subblock/reg[22],d/branch/stream/reg_133[17],zclk,zclk,improved
93037,0.0036,0,72105,0.013,0,-0.0094,c/unit_13/subblock/reg[54],d/branch/stream/reg_139[28],yclk,mclk,improved
59461,0.0175,0,76106,0.0237,0,-0.0062,c/unit_13/subblock/reg[13],d/branch/stream/reg_172[52],mclk,zclk,improved
50892,0.007,0,21636,0.007,0,0.0,c/unit_12/subblock/reg[23],d/branch/stream/reg_140[28],mclk,zclk,no change
30756,0.013,0,36735,0.0072,0,0.0058,c/unit_16/subblock/reg[54],d/branch/stream/reg_163[25],zclk,yclk,degraded
61599,0.002,0,74856,0.002,0,0.0,c/unit_20/subblock/reg[50],d/branch/stream/reg_187[14],yclk,mclk,no change
21575,0.0027,0,43791,0.0027,0,0.0,c/unit_13/subblock/reg[34],d/branch/stream/reg_139[2],zclk,yclk,no change
62724,0.013,0,67464,0.017,0,-0.004,c/unit_14/subblock/reg[50],d/branch/stream/reg_138[40],mclk,mclk,improved
90032,0.0065,0,81588,0.0065,0,0.0,c/unit_14/subblock/reg[55],d/branch/stream/reg_136[2],mclk,mclk,no change
63237,0.0046,0,78155,0.0095,0,-0.0049,c/unit_18/subblock/reg[44],d/branch/stream/reg_124[57],zclk,zclk,improved
83085,0.0088,0,72501,0.0064,0,0.0024,c/unit_15/subblock/reg[59],d/branch/stream/reg_127[22],mclk,zclk,degraded
44693,0.0172,0,85711,0.0221,0,-0.0049,c/unit_20/subblock/reg[9],d/branch/stream/reg_148[59],mclk,zclk,improved
76323,0.0121,0,66292,0.0213,0,-0.0092,c/unit_18/subblock/reg[16],d/branch/stream/reg_130[2],zclk,zclk,improved
73955,0.0064,0,72135,0.0102,0,-0.0038,c/unit_14/subblock/reg[26],d/branch/stream/reg_126[38],zclk,mclk,improved
97443,0.0132,0,71105,0.0224,0,-0.0092,c/unit_17/subblock/reg[25],d/branch/stream/reg_158[32],mclk,mclk,improved
78700,0.0113,0,49022,0.0066,0,0.0047,c/unit_19/subblock/reg[63],d/branch/stream/reg_177[49],yclk,yclk,degraded
39516,0.0042,0,83941,-0.0022,0,0.0064,c/unit_11/subblock/reg[21],d/branch/stream/reg_130[15],yclk,mclk,degraded
60893,0.0039,0,43117,0.0039,0,0.0,c/unit_17/subblock/reg[60],d/branch/stream/reg_116[44],mclk,yclk,no change
23426,0.0109,0,67661,0.0026,0,0.0083,c/unit_13/subblock/reg[59],d/branch/stream/reg_173[50],mclk,mclk,degraded
86454,0.0154,0,27108,0.0236,0,-0.0082,c/unit_19/subblock/reg[0],d/branch/stream/reg_124[15],zclk,yclk,improved
86327,0.0103,0,55926,0.0074,0,0.0029,c/unit_11/subblock/reg[48],d/branch/stream/reg_170[46],zclk,yclk,degraded
56145,0.0031,0,40103,0.0031,0,0.0,c/unit_18/subblock/reg[5],d/branch/stream/reg_156[21],yclk,mclk,no change
74958,0.0035,0,93191,0.0035,0,0.0,c/unit_14/subblock/reg[4],d/branch/stream/reg_189[18],yclk,mclk,no change
75463,0.0136,0,87309,0.0183,0,-0.0047,c/unit_11/subblock/reg[8],d/branch/stream/reg_150[34],mclk,mclk,improved
34125,0.0021,0,27174,0.0043,0,-0.0022,c/unit_18/subblock/reg[52],d/branch/stream/reg_102[44],yclk,zclk,improved
49284,0.0154,0,68678,0.0133,0,0.0021,c/unit_14/subblock/reg[14],d/branch/stream/reg_118[22],zclk,mclk,degraded
55518,0.0041,0,40650,-0.005,0,0.0091,c/unit_13/subblock/reg[49],d/branch/stream/reg_140[41],yclk,mclk,degraded
90933,0.0136,0,63046,0.0136,0,0.0,c/unit_13/subblock/reg[38],d/branch/stream/reg_145[8],zclk,zclk,no change
92203,0.0032,0,66779,0.0032,0,0.0,c/unit_17/subblock/reg[50],d/branch/stream/reg_198[51],yclk,zclk,no change
68649,0.0081,0,40203,0.0152,0,-0.0071,c/unit_18/subblock/reg[32],d/branch/stream/reg_110[1],mclk,yclk,improved
92039,0.014,0,33555,0.0164,0,-0.0024,c/unit_11/subblock/reg[14],d/branch/stream/reg_166[0],zclk,zclk,improved
54093,0.019,0,29165,0.019,0,0.0,c/unit_19/subblock/reg[61],d/branch/stream/reg_154[36],yclk,mclk,no change
89920,0.0056,0,65009,-0.0028,0,0.0084,c/unit_15/subblock/reg[2],d/branch/stream/reg_138[34],yclk,mclk,degraded
38111,0.0015,0,27454,-0.0027,0,0.0042,c/unit_19/subblock/reg[21],d/branch/stream/reg_189[23],zclk,zclk,degraded
35619,0.0057,0,27052,0.0057,0,0.0,c/unit_18/subblock/reg[44],d/branch/stream/reg_150[26],zclk,mclk,no change
23897,0.0114,0,90581,0.0018,0,0.0096,c/unit_18/subblock/reg[23],d/branch/stream/reg_163[36],yclk,mclk,degraded
73472,0.0127,0,76137,0.0164,0,-0.0037,c/unit_20/subblock/reg[45],d/branch/stream/reg_152[17],yclk,yclk,improved
53708,0.0064,0,85872,0.0147,0,-0.0083,c/unit_17/subblock/reg[53],d/branch/stream/reg_162[49],zclk,mclk,improved
36058,0.0123,0,56168,0.0178,0,-0.0055,c/unit_18/subblock/reg[60],d/branch/stream/reg_131[19],yclk,yclk,improved
89216,0.0128,0,64001,0.0174,0,-0.0046,c/unit_18/subblock/reg[12],d/branch/stream/reg_174[23],mclk,mclk,improved
87194,0.0179,0,56056,0.0179,0,0.0,c/unit_15/subblock/reg[24],d/branch/stream/reg_189[56],mclk,zclk,no change
