orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
53170,0.0151,0,39644,0.0189,0,-0.0038,c/unit_16/subblock/reg[41],d/branch/stream/reg_169[41],zclk,yclk,improved
21082,0.0161,0,90488,0.0161,0,0.0,c/unit_20/subblock/reg[34],d/branch/stream/reg_191[42],mclk,yclk,no change
22916,0.0173,0,99142,0.0173,0,0.0,c/unit_20/subblock/reg[17],d/branch/stream/reg_159[5],zclk,yclk,no change
28895,0.0172,0,47104,0.0241,0,-0.0069,c/unit_16/subblock/reg[22],d/branch/stream/reg_118[6],yclk,mclk,improved
94565,0.0112,0,54198,0.0075,0,0.0037,c/unit_20/subblock/reg[20],d/branch/stream/reg_143[56],yclk,mclk,degraded
97944,0.0089,0,43379,0.0089,0,0.0,c/unit_15/subblock/reg[60],d/branch/stream/reg_198[3],zclk,zclk,no change
20160,0.0086,0,44571,0.0156,0,-0.007,c/unit_13/subblock/reg[62],d/branch/stream/reg_184[45],zclk,yclk,improved
59505,0.0088,0,22608,0.017,0,-0.0082,c/unit_19/subblock/reg[33],d/branch/stream/reg_166[38],mclk,yclk,improved
54730,0.0118,0,97572,0.0118,0,0.0,c/unit_14/subblock/reg[61],d/branch/stream/reg_144[46],zclk,mclk,no change
81040,0.0052,0,48326,-0.002,0,0.0072,c/unit_14/subblock/reg[62],d/branch/stream/reg_104[38],zclk,yclk,degraded
94233,0.019,0,69803,0.0256,0,-0.0066,c/unit_14/subblock/reg[55],d/branch/stream/reg_181[52],yclk,yclk,improved
49931,0.0095,0,56267,0.0162,0,-0.0067,c/unit_18/subblock/reg[50],d/branch/stream/reg_181[20],zclk,yclk,improved
33839,0.0117,0,71437,0.0117,0,0.0,c/unit_20/subblock/reg[53],d/branch/stream/reg_148[50],zclk,mclk,no change
66336,0.0061,0,50194,0.0101,0,-0.004,c/unit_11/subblock/reg[31],d/branch/stream/reg_110[54],mclk,mclk,improved
65043,0.0186,0,33322,0.0086,0,0.01,c/unit_19/subblock/reg[54],d/branch/stream/reg_137[19],yclk,zclk,degraded
20878,0.0075,0,92281,0.0112,0,-0.0037,c/unit_16/subblock/reg[13],d/branch/stream/reg_152[18],zclk,yclk,improved
80983,0.0128,0,70937,0.0089,0,0.0039,c/unit_16/subblock/reg[4],d/branch/stream/reg_123[60],zclk,zclk,degraded
98955,0.0063,0,89871,0.0031,0,0.0032,c/unit_19/subblock/reg[10],d/branch/stream/reg_162[11],zclk,zclk,degraded
42473,0.017,0,22475,0.0215,0,-0.0045,c/unit_18/subblock/reg[0],d/branch/stream/reg_135[21],yclk,yclk,improved
85871,0.0137,0,55632,0.0191,0,-0.0054,c/unit_11/subblock/reg[60],d/branch/stream/reg_195[13],yclk,yclk,improved
93037,0.0077,0,41694,-0.0021,0,0.0098,c/unit_13/subblock/reg[57],d/branch/stream/reg_186[30],mclk,zclk,degraded
31576,0.0082,0,42882,0.0105,0,-0.0023,c/unit_16/subblock/reg[62],d/branch/stream/reg_183[39],yclk,yclk,improved
70669,0.0141,0,89959,0.0046,0,0.0095,c/unit_11/subblock/reg[24],d/branch/stream/reg_132[19],mclk,mclk,degraded
28277,0.0033,0,56082,0.01,0,-0.0067,c/unit_13/subblock/reg[26],d/branch/stream/reg_196[29],zclk,mclk,improved
52648,0.0062,0,84014,0.0112,0,-0.005,c/unit_12/subblock/reg[30],d/branch/stream/reg_169[28],mclk,mclk,improved
28160,0.0097,0,36762,0.0097,0,0.0,c/unit_19/subblock/reg[22],d/branch/stream/reg_100[8],yclk,mclk,no change
43561,0.0102,0,45995,0.0083,0,0.0019,c/unit_11/subblock/reg[50],d/branch/stream/reg_140[45],yclk,yclk,degraded
22399,0.0189,0,42171,0.0284,0,-0.0095,c/unit_11/subblock/reg[5],d/branch/stream/reg_171[23],zclk,mclk,improved
32884,0.0028,0,26315,0.0028,0,0.0,c/unit_19/subblock/reg[18],d/branch/stream/reg_102[57],yclk,mclk,no change
97950,0.0096,0,67057,0.0082,0,0.0014,c/unit_18/subblock/reg[9],d/branch/stream/reg_164[59],zclk,yclk,degraded
75387,0.0042,0,24400,0.0023,0,0.0019,c/unit_17/subblock/reg[35],d/branch/stream/reg_144[62],yclk,yclk,degraded
98002,0.0032,0,64917,0.001,0,0.0022,c/unit_20/subblock/reg[40],d/branch/stream/reg_155[15],mclk,yclk,degraded
21623,0.0187,0,71531,0.0187,0,0.0,c/unit_20/subblock/reg[10],d/branch/stream/reg_145[6],zclk,yclk,no change
98597,0.0036,0,72817,0.0036,0,0.0,c/unit_14/subblock/reg[26],d/branch/stream/reg_117[35],mclk,yclk,no change
92924,0.0084,0,48611,0.0137,0,-0.0053,c/unit_20/subblock/reg[14],d/branch/stream/reg_169[33],zclk,zclk,improved
56619,0.0168,0,95848,0.0154,0,0.0014,c/unit_14/subblock/reg[10],d/branch/stream/reg_192[31],mclk,mclk,degraded
22994,0.0172,0,85719,0.0172,0,0.0,c/unit_11/subblock/reg[34],d/branch/stream/reg_144[20],zclk,zclk,no change
68050,0.0066,0,82436,0.0066,0,0.0,c/unit_14/subblock/reg[48],d/branch/stream/reg_169[56],yclk,mclk,no change
31223,0.0017,0,92199,-0.0031,0,0.0048,c/unit_15/subblock/reg[46],d/branch/stream/reg_111[16],mclk,zclk,degraded
69015,0.0048,0,56512,0.007,0,-0.0022,c/unit_18/subblock/reg[52],d/branch/stream/reg_136[35],mclk,mclk,improved
68535,0.0172,0,39711,0.021,0,-0.0038,c/unit_12/subblock/reg[7],d/branch/stream/reg_199[44],yclk,zclk,improved
38726,0.0082,0,70119,0.0082,0,0.0,c/unit_16/subblock/reg[40],d/branch/stream/reg_154[0],zclk,yclk,no change
83654,0.0131,0,38770,0.0098,0,0.0033,c/unit_12/subblock/reg[7],d/branch/stream/reg_174[25],yclk,zclk,degraded
84725,0.0013,0,87046,0.0064,0,-0.0051,c/unit_11/subblock/reg[10],d/branch/stream/reg_189[3],zclk,yclk,improved
33457,0.0023,0,82005,0.0037,0,-0.0014,c/unit_14/subblock/reg[8],d/branch/stream/reg_143[48],yclk,zclk,improved
40256,0.0121,0,90134,0.0121,0,0.0,c/unit_14/subblock/reg[0],d/branch/stream/reg_115[24],mclk,zclk,no change
44136,0.0147,0,65818,0.0054,0,0.0093,c/unit_20/subblock/reg[49],d/branch/stream/reg_103[32],yclk,mclk,degraded
29733,0.0097,0,46062,0.013,0,-0.0033,c/unit_15/subblock/reg[39],d/branch/stream/reg_104[10],yclk,zclk,improved
84355,0.0023,0,49832,-0.0057,0,0.008,c/unit_11/subblock/reg[48],d/branch/stream/reg_177[46],yclk,mclk,degraded
51311,0.0133,0,25401,0.01,0,0.0033,c/unit_20/subblock/reg[62],d/branch/stream/reg_164[31],mclk,zclk,degraded
66294,0.002,0,61423,0.002,0,0.0,c/unit_16/subblock/reg[15],d/branch/stream/reg_184[62],yclk,yclk,no change
26256,0.0062,0,44708,-0.002,0,0.0082,c/unit_14/subblock/reg[55],d/branch/stream/reg_164[17],mclk,zclk,degraded
33671,0.0097,0,86567,0.0097,0,0.0,c/unit_16/subblock/reg[59],d/branch/stream/reg_112[33],mclk,yclk,no change
63111,0.0186,0,32445,0.0153,0,0.0033,c/unit_20/subblock/reg[53],d/branch/stream/reg_143[56],mclk,zclk,degraded
21944,0.0062,0,42519,0.0081,0,-0.0019,c/unit_19/subblock/reg[28],d/branch/stream/reg_170[40],mclk,mclk,improved
42195,0.0155,0,26975,0.0117,0,0.0038,c/unit_18/subblock/reg[32],d/branch/stream/reg_146[34],mclk,zclk,degraded
31589,0.0095,0,92538,0.0095,0,0.0,c/unit_11/subblock/reg[15],d/branch/stream/reg_170[6],mclk,yclk,no change
89237,0.0077,0,27719,0.0077,0,0.0,c/unit_13/subblock/reg[57],d/branch/stream/reg_120[41],yclk,mclk,no change
75656,0.0018,0,90412,0.0018,0,0.0,c/unit_12/subblock/reg[18],d/branch/stream/reg_115[13],zclk,mclk,no change
