orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
98975,0.0045,0,92101,0.0057,0,-0.0012,c/unit_16/subblock/reg[33],d/branch/stream/reg_189[55],zclk,zclk,improved
75519,0.0057,0,57801,-0.0025,0,0.0082,c/unit_11/subblock/reg[44],d/branch/stream/reg_172[34],yclk,yclk,degraded
67689,0.0051,0,82812,0.0051,0,0.0,c/unit_19/subblock/reg[30],d/branch/stream/reg_111[13],yclk,zclk,no change
80159,0.0196,0,33817,0.013,0,0.0066,c/unit_18/subblock/reg[27],d/branch/stream/reg_108[32],zclk,zclk,degraded
36525,0.0165,0,35531,0.0086,0,0.0079,c/unit_18/subblock/reg[40],d/branch/stream/reg_184[11],yclk,mclk,degraded
81866,0.0061,0,75976,0.0061,0,0.0,c/unit_19/subblock/reg[18],d/branch/stream/reg_149[11],mclk,yclk,no change
79744,0.0181,0,29188,0.0181,0,0.0,c/unit_19/subblock/reg[28],d/branch/stream/reg_175[14],zclk,yclk,no change
92394,0.0147,0,66608,0.0147,0,0.0,c/unit_14/subblock/reg[57],d/branch/stream/reg_158[50],mclk,zclk,no change
47443,0.0122,0,63270,0.0063,0,0.0059,c/unit_12/subblock/reg[39],d/branch/stream/reg_136[9],zclk,zclk,degraded
94129,0.0066,0,44078,0.0144,0,-0.0078,c/unit_13/subblock/reg[26],d/branch/stream/reg_109[30],zclk,yclk,improved
98695,0.0063,0,76856,0.0063,0,0.0,c/unit_12/subblock/reg[14],d/branch/stream/reg_171[36],zclk,yclk,no change
43457,0.0148,0,46067,0.0148,0,0.0,c/unit_16/subblock/reg[63],d/branch/stream/reg_119[44],zclk,zclk,no change
60523,0.0097,0,29884,0.0086,0,0.0011,c/unit_12/subblock/reg[27],d/branch/stream/reg_138[21],yclk,zclk,degraded
79042,0.0092,0,51741,0.004,0,0.0052,c/unit_14/subblock/reg[7],d/branch/stream/reg_116[16],mclk,zclk,degraded
64117,0.001,0,92144,0.0101,0,-0.0091,c/unit_12/subblock/reg[2],d/branch/stream/reg_189[48],yclk,mclk,improved
25146,0.004,0,42749,0.0115,0,-0.0075,c/unit_15/subblock/reg[49],d/branch/stream/reg_152[30],mclk,yclk,improved
92693,0.0136,0,33649,0.0079,0,0.0057,c/unit_17/subblock/reg[38],d/branch/stream/reg_151[58],mclk,zclk,degraded
43048,0.0124,0,22834,0.0124,0,0.0,c/unit_11/subblock/reg[48],d/branch/stream/reg_158[57],mclk,yclk,no change
52144,0.0042,0,92342,0.0008,0,0.0034,c/unit_12/subblock/reg[44],d/branch/stream/reg_123[40],zclk,yclk,degraded
42950,0.0037,0,40585,0.0027,0,0.001,c/unit_17/subblock/reg[33],d/branch/stream/reg_192[60],yclk,zclk,degraded
72599,0.018,0,72092,0.0114,0,0.0066,c/unit_19/subblock/reg[28],d/branch/stream/reg_138[37],mclk,mclk,degraded
46232,0.0046,0,60396,0.0125,0,-0.0079,c/unit_17/subblock/reg[2],d/branch/stream/reg_118[16],zclk,zclk,improved
96708,0.0175,0,85560,0.0116,0,0.0059,c/unit_20/subblock/reg[2],d/branch/stream/reg_144[30],mclk,zclk,degraded
55831,0.0079,0,85552,0.0079,0,0.0,c/unit_12/subblock/reg[54],d/branch/stream/reg_146[2],yclk,zclk,no change
30915,0.0067,0,42993,0.0067,0,0.0,c/unit_18/subblock/reg[24],d/branch/stream/reg_181[34],yclk,yclk,no change
99589,0.0153,0,80416,0.0236,0,-0.0083,c/unit_15/subblock/reg[4],d/branch/stream/reg_110[41],yclk,mclk,improved
23011,0.0017,0,60894,0.0017,0,0.0,c/unit_16/subblock/reg[48],d/branch/stream/reg_147[28],zclk,yclk,no change
84313,0.0104,0,79123,0.0148,0,-0.0044,c/unit_11/subblock/reg[24],d/branch/stream/reg_100[36],mclk,yclk,improved
55277,0.0118,0,32016,0.0166,0,-0.0048,c/unit_11/subblock/reg[55],d/branch/stream/reg_195[55],mclk,mclk,improved
22402,0.0025,0,99446,0.004,0,-0.0015,c/unit_20/subblock/reg[47],d/branch/stream/reg_131[42],zclk,zclk,improved
92532,0.0092,0,84872,0.0052,0,0.004,c/unit_11/subblock/reg[50],d/branch/stream/reg_147[1],zclk,mclk,degraded
42208,0.0011,0,78464,0.0011,0,0.0,c/unit_14/subblock/reg[63],d/branch/stream/reg_169[4],zclk,yclk,no change
29394,0.005,0,89721,0.0038,0,0.0012,c/unit_15/subblock/reg[24],d/branch/stream/reg_117[44],mclk,yclk,degraded
69961,0.0066,0,82187,0.0066,0,0.0,c/unit_18/subblock/reg[37],d/branch/stream/reg_171[46],yclk,zclk,no change
28838,0.0102,0,53927,0.0058,0,0.0044,c/unit_12/subblock/reg[21],d/branch/stream/reg_153[39],yclk,zclk,degraded
84301,0.0089,0,65575,0.0089,0,0.0,c/unit_20/subblock/reg[7],d/branch/stream/reg_175[2],mclk,yclk,no change
65005,0.0134,0,45949,0.0211,0,-0.0077,c/unit_17/subblock/reg[28],d/branch/stream/reg_199[55],mclk,yclk,improved
29971,0.0095,0,99499,0.0012,0,0.0083,c/unit_13/subblock/reg[40],d/branch/stream/reg_110[24],zclk,zclk,degraded
25455,0.0087,0,33305,0.004,0,0.0047,c/unit_17/subblock/reg[6],d/branch/stream/reg_161[42],yclk,mclk,degraded
27322,0.0065,0,42159,-0.0011,0,0.0076,c/unit_18/subblock/reg[53],d/branch/stream/reg_160[60],mclk,yclk,degraded
29908,0.0141,0,50752,0.0208,0,-0.0067,c/unit_14/subblock/reg[19],d/branch/stream/reg_104[17],mclk,mclk,improved
39843,0.0089,0,93861,0.0089,0,0.0,c/unit_11/subblock/reg[37],d/branch/stream/reg_141[43],yclk,zclk,no change
93268,0.0113,0,36844,0.0113,0,0.0,c/unit_13/subblock/reg[45],d/branch/stream/reg_199[32],zclk,zclk,no change
46556,0.0039,0,33587,0.0026,0,0.0013,c/unit_11/subblock/reg[48],d/branch/stream/reg_154[31],mclk,mclk,degraded
53498,0.004,0,48251,0.0008,0,0.0032,c/unit_13/subblock/reg[52],d/branch/stream/reg_111[62],mclk,zclk,degraded
83939,0.0033,0,60922,0.0095,0,-0.0062,c/unit_15/subblock/reg[45],d/branch/stream/reg_174[56],mclk,mclk,improved
44837,0.0037,0,47023,0.0076,0,-0.0039,c/unit_18/subblock/reg[39],d/branch/stream/reg_190[52],yclk,mclk,improved
74867,0.001,0,62857,0.0062,0,-0.0052,c/unit_19/subblock/reg[55],d/branch/stream/reg_199[33],mclk,mclk,improved
70631,0.0016,0,58946,-0.0022,0,0.0038,c/unit_16/subblock/reg[2],d/branch/stream/reg_149[0],mclk,zclk,degraded
28329,0.0184,0,79854,0.0253,0,-0.0069,c/unit_19/subblock/reg[60],d/branch/stream/reg_116[42],zclk,yclk,improved
74506,0.0183,0,45016,0.0236,0,-0.0053,c/unit_20/subblock/reg[14],d/branch/stream/reg_185[35],yclk,mclk,improved
86093,0.0157,0,23413,0.0205,0,-0.0048,c/unit_20/subblock/reg[20],d/branch/stream/reg_122[59],yclk,zclk,improved
44664,0.0046,0,56886,0.0046,0,0.0,c/unit_17/subblock/reg[14],d/branch/stream/reg_127[3],zclk,yclk,no change
87792,0.0153,0,83895,0.0241,0,-0.0088,c/unit_18/subblock/reg[28],d/branch/stream/reg_151[56],zclk,zclk,improved
38695,0.0192,0,49852,0.0192,0,0.0,c/unit_20/subblock/reg[1],d/branch/stream/reg_115[47],zclk,zclk,no change
67530,0.014,0,68553,0.0122,0,0.0018,c/unit_17/subblock/reg[50],d/branch/stream/reg_104[50],mclk,zclk,degraded
88000,0.0058,0,46222,0.0021,0,0.0037,c/unit_17/subblock/reg[37],d/branch/stream/reg_153[24],mclk,mclk,degraded
49308,0.0014,0,97326,0.0113,0,-0.0099,c/unit_14/subblock/reg[40],d/branch/stream/reg_144[13],mclk,yclk,improved
97192,0.0122,0,82695,0.0166,0,-0.0044,c/unit_17/subblock/reg[1],d/branch/stream/reg_180[0],yclk,yclk,improved
71176,0.0088,0,58174,0.0025,0,0.0063,c/unit_20/subblock/reg[47],d/branch/stream/reg_183[5],zclk,zclk,degraded
95808,0.0042,0,64267,0.0138,0,-0.0096,c/unit_14/subblock/reg[63],d/branch/stream/reg_131[36],zclk,mclk,improved
67515,0.0113,0,92534,0.0113,0,0.0,c/unit_17/subblock/reg[17],d/branch/stream/reg_139[6],zclk,zclk,no change
85780,0.0185,0,85123,0.0117,0,0.0068,c/unit_11/subblock/reg[53],d/branch/stream/reg_197[55],mclk,yclk,degraded
65445,0.0089,0,53250,0.0108,0,-0.0019,c/unit_17/subblock/reg[59],d/branch/stream/reg_185[32],yclk,yclk,improved
85086,0.0105,0,99342,0.0105,0,0.0,c/unit_11/subblock/reg[23],d/branch/stream/reg_123[58],yclk,mclk,no change
96197,0.0158,0,88672,0.0158,0,0.0,c/unit_17/subblock/reg[35],d/branch/stream/reg_191[26],yclk,yclk,no change
48619,0.0033,0,61591,0.0043,0,-0.001,c/unit_13/subblock/reg[45],d/branch/stream/reg_169[47],mclk,zclk,improved
90624,0.0052,0,83656,0.0052,0,0.0,c/unit_13/subblock/reg[16],d/branch/stream/reg_118[14],yclk,yclk,no change
84812,0.0061,0,82572,0.0078,0,-0.0017,c/unit_15/subblock/reg[58],d/branch/stream/reg_146[52],mclk,yclk,improved
21421,0.0166,0,59856,0.0262,0,-0.0096,c/unit_11/subblock/reg[25],d/branch/stream/reg_126[1],zclk,yclk,improved
45984,0.0084,0,23541,0.0084,0,0.0,c/unit_20/subblock/reg[4],d/branch/stream/reg_173[36],zclk,zclk,no change
46835,0.0185,0,98185,0.0185,0,0.0,c/unit_19/subblock/reg[54],d/branch/stream/reg_173[59],mclk,zclk,no change
75535,0.0059,0,37318,-0.0001,0,0.006,c/unit_12/subblock/reg[2],d/branch/stream/reg_137[50],zclk,mclk,degraded
78040,0.0188,0,62101,0.0188,0,0.0,c/unit_19/subblock/reg[37],d/branch/stream/reg_150[58],yclk,zclk,no change
33679,0.0187,0,74561,0.0187,0,0.0,c/unit_19/subblock/reg[28],d/branch/stream/reg_195[51],yclk,yclk,no change
26245,0.0011,0,22204,0.0071,0,-0.006,c/unit_19/subblock/reg[8],d/branch/stream/reg_113[49],zclk,mclk,improved
52523,0.0119,0,31609,0.0102,0,0.0017,c/unit_16/subblock/reg[24],d/branch/stream/reg_124[4],mclk,yclk,degraded
35494,0.0067,0,21139,0.011,0,-0.0043,c/unit_20/subblock/reg[24],d/branch/stream/reg_189[54],zclk,yclk,improved
30831,0.0105,0,64282,0.0105,0,0.0,c/unit_14/subblock/reg[45],d/branch/stream/reg_169[58],mclk,yclk,no change
