orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
26410,0.0134,0,23360,0.0176,0,-0.0042,c/unit_14/subblock/reg[61],d/branch/stream/reg_128[7],zclk,yclk,improved
90341,0.0123,0,22028,0.0205,0,-0.0082,c/unit_12/subblock/reg[36],d/branch/stream/reg_101[1],zclk,zclk,improved
34434,0.0016,0,84125,-0.0006,0,0.0022,c/unit_13/subblock/reg[61],d/branch/stream/reg_105[41],zclk,mclk,degraded
66452,0.0174,0,87180,0.0174,0,0.0,c/unit_12/subblock/reg[40],d/branch/stream/reg_171[19],mclk,zclk,no change
23155,0.0057,0,83517,0.0057,0,0.0,c/unit_16/subblock/reg[28],d/branch/stream/reg_198[32],yclk,zclk,no change
23381,0.0016,0,76560,0.0016,0,0.0,c/unit_12/subblock/reg[34],d/branch/stream/reg_133[25],mclk,mclk,no change
46784,0.0156,0,72210,0.0156,0,0.0,c/unit_16/subblock/reg[37],d/branch/stream/reg_131[16],mclk,zclk,no change
83843,0.0164,0,36791,0.0223,0,-0.0059,c/unit_19/subblock/reg[5],d/branch/stream/reg_103[38],mclk,yclk,improved
85289,0.0039,0,80556,0.0022,0,0.0017,c/unit_12/subblock/reg[28],d/branch/stream/reg_127[22],zclk,mclk,degraded
89267,0.001,0,69070,0.0021,0,-0.0011,c/unit_16/subblock/reg[3],d/branch/stream/reg_153[16],mclk,mclk,improved
48997,0.0064,0,43248,0.0162,0,-0.0098,c/unit_16/subblock/reg[18],d/branch/stream/reg_132[36],yclk,zclk,improved
71588,0.0116,0,47261,0.0116,0,0.0,c/unit_18/subblock/reg[53],d/branch/stream/reg_130[13],mclk,zclk,no change
63524,0.0157,0,70981,0.0077,0,0.008,c/unit_15/subblock/reg[6],d/branch/stream/reg_141[51],yclk,yclk,degraded
65884,0.0018,0,48829,0.0105,0,-0.0087,c/unit_20/subblock/reg[34],d/branch/stream/reg_128[39],mclk,zclk,improved
48598,0.0135,0,46483,0.0174,0,-0.0039,c/unit_14/subblock/reg[4],d/branch/stream/reg_125[50],yclk,zclk,improved
44764,0.0156,0,62151,0.0254,0,-0.0098,c/unit_19/subblock/reg[33],d/branch/stream/reg_141[37],zclk,yclk,improved
48469,0.0073,0,27961,0.0073,0,0.0,c/unit_20/subblock/reg[15],d/branch/stream/reg_115[61],zclk,zclk,no change
31077,0.0021,0,84312,0.001,0,0.0011,c/unit_12/subblock/reg[22],d/branch/stream/reg_193[5],zclk,yclk,degraded
41076,0.0136,0,97768,0.0125,0,0.0011,c/unit_12/subblock/reg[61],d/branch/stream/reg_104[21],yclk,zclk,degraded
59301,0.0128,0,29679,0.0072,0,0.0056,c/unit_16/subblock/reg[55],d/branch/stream/reg_127[23],zclk,yclk,degraded
82712,0.0184,0,52122,0.0227,0,-0.0043,c/unit_18/subblock/reg[10],d/branch/stream/reg_141[3],mclk,mclk,improved
95421,0.0043,0,73494,0.0127,0,-0.0084,c/unit_13/subblock/reg[27],d/branch/stream/reg_190[49],yclk,zclk,improved
55493,0.0036,0,32464,0.0008,0,0.0028,c/unit_11/subblock/reg[31],d/branch/stream/reg_111[14],yclk,mclk,degraded
61066,0.0143,0,22314,0.0097,0,0.0046,c/unit_20/subblock/reg[43],d/branch/stream/reg_171[51],yclk,zclk,degraded
23890,0.004,0,79732,-0.0033,0,0.0073,c/unit_20/subblock/reg[6],d/branch/stream/reg_142[39],yclk,mclk,degraded
64140,0.0073,0,94603,0.0046,0,0.0027,c/unit_12/subblock/reg[9],d/branch/stream/reg_183[40],yclk,mclk,degraded
75385,0.0098,0,39787,0.0061,0,0.0037,c/unit_16/subblock/reg[17],d/branch/stream/reg_163[4],yclk,zclk,degraded
95135,0.0094,0,86014,0.018,0,-0.0086,c/unit_16/subblock/reg[39],d/branch/stream/reg_195[54],zclk,mclk,improved
94440,0.0073,0,53816,0.0073,0,0.0,c/unit_18/subblock/reg[39],d/branch/stream/reg_135[29],yclk,yclk,no change
43820,0.0144,0,85321,0.0049,0,0.0095,c/unit_17/subblock/reg[22],d/branch/stream/reg_143[3],zclk,mclk,degraded
43963,0.0024,0,28311,0.0024,0,0.0,c/unit_15/subblock/reg[31],d/branch/stream/reg_142[20],mclk,zclk,no change
