orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
99766,0.0019,0,91225,-0.0039,0,0.0058,c/unit_20/subblock/reg[1],d/branch/stream/reg_105[49],mclk,mclk,degraded
98553,0.0154,0,98326,0.0101,0,0.0053,c/unit_11/subblock/reg[51],d/branch/stream/reg_129[47],yclk,zclk,degraded
94471,0.0154,0,56877,0.0206,0,-0.0052,c/unit_16/subblock/reg[51],d/branch/stream/reg_151[25],yclk,mclk,improved
44827,0.0168,0,45843,0.0267,0,-0.0099,c/unit_18/subblock/reg[14],d/branch/stream/reg_162[10],mclk,mclk,improved
63906,0.0153,0,81527,0.0126,0,0.0027,c/unit_20/subblock/reg[3],d/branch/stream/reg_132[58],yclk,yclk,degraded
88093,0.0173,0,72710,0.0111,0,0.0062,c/unit_11/subblock/reg[25],d/branch/stream/reg_134[30],yclk,zclk,degraded
27326,0.0126,0,94617,0.0126,0,0.0,c/unit_19/subblock/reg[59],d/branch/stream/reg_151[31],yclk,zclk,no change
84403,0.0117,0,30690,0.0101,0,0.0016,c/unit_18/subblock/reg[57],d/branch/stream/reg_191[44],mclk,mclk,degraded
65604,0.0183,0,51441,0.0169,0,0.0014,c/unit_12/subblock/reg[55],d/branch/stream/reg_152[21],yclk,mclk,degraded
74502,0.0153,0,71067,0.0185,0,-0.0032,c/unit_13/subblock/reg[25],d/branch/stream/reg_127[50],zclk,mclk,improved
25133,0.0018,0,44036,-0.0021,0,0.0039,c/unit_11/subblock/reg[21],d/branch/stream/reg_158[29],yclk,yclk,degraded
33313,0.0066,0,54691,0.0026,0,0.004,c/unit_11/subblock/reg[4],d/branch/stream/reg_154[35],zclk,zclk,degraded
32300,0.0124,0,84156,0.0204,0,-0.008,c/unit_17/subblock/reg[40],d/branch/stream/reg_142[45],zclk,yclk,improved
86993,0.0017,0,33666,-0.0028,0,0.0045,c/unit_14/subblock/reg[18],d/branch/stream/reg_127[21],yclk,zclk,degraded
23587,0.0154,0,92461,0.0085,0,0.0069,c/unit_13/subblock/reg[56],d/branch/stream/reg_108[40],mclk,yclk,degraded
23060,0.0124,0,48847,0.0071,0,0.0053,c/unit_11/subblock/reg[18],d/branch/stream/reg_176[18],yclk,zclk,degraded
61651,0.0062,0,27166,0.0062,0,0.0,c/unit_20/subblock/reg[5],d/branch/stream/reg_174[62],yclk,yclk,no change
50901,0.0159,0,69445,0.0159,0,0.0,c/unit_15/subblock/reg[44],d/branch/stream/reg_189[3],yclk,mclk,no change
96711,0.0145,0,22182,0.0145,0,0.0,c/unit_16/subblock/reg[14],d/branch/stream/reg_151[16],yclk,yclk,no change
59724,0.0169,0,31508,0.0169,0,0.0,c/unit_12/subblock/reg[56],d/branch/stream/reg_154[57],yclk,mclk,no change
66488,0.0167,0,35703,0.0167,0,0.0,c/unit_18/subblock/reg[19],d/branch/stream/reg_169[9],yclk,mclk,no change
34812,0.0063,0,96288,0.0156,0,-0.0093,c/unit_16/subblock/reg[20],d/branch/stream/reg_138[12],zclk,zclk,improved
84707,0.0047,0,73995,-0.0015,0,0.0062,c/unit_20/subblock/reg[59],d/branch/stream/reg_129[19],mclk,mclk,degraded
83637,0.0119,0,42345,0.0119,0,0.0,c/unit_15/subblock/reg[21],d/branch/stream/reg_102[34],mclk,zclk,no change
28604,0.0132,0,47652,0.0167,0,-0.0035,c/unit_15/subblock/reg[40],d/branch/stream/reg_161[26],zclk,zclk,improved
50978,0.0152,0,73936,0.011,0,0.0042,c/unit_18/subblock/reg[51],d/branch/stream/reg_139[11],mclk,zclk,degraded
50906,0.0129,0,86431,0.0181,0,-0.0052,c/unit_17/subblock/reg[29],d/branch/stream/reg_126[34],yclk,zclk,improved
26503,0.0022,0,64318,-0.0038,0,0.006,c/unit_19/subblock/reg[32],d/branch/stream/reg_115[11],yclk,yclk,degraded
59463,0.0105,0,21520,0.0105,0,0.0,c/unit_14/subblock/reg[2],d/branch/stream/reg_176[35],zclk,zclk,no change
45465,0.009,0,29058,0.0051,0,0.0039,c/unit_14/subblock/reg[24],d/branch/stream/reg_101[32],mclk,yclk,degraded
26565,0.0023,0,85897,-0.0051,0,0.0074,c/unit_14/subblock/reg[8],d/branch/stream/reg_135[37],yclk,mclk,degraded
25677,0.0183,0,47482,0.0155,0,0.0028,c/unit_17/subblock/reg[43],d/branch/stream/reg_130[7],yclk,zclk,degraded
63518,0.0166,0,51864,0.0166,0,0.0,c/unit_14/subblock/reg[0],d/branch/stream/reg_141[14],zclk,yclk,no change
87506,0.0096,0,75053,0.0096,0,0.0,c/unit_15/subblock/reg[26],d/branch/stream/reg_128[45],zclk,mclk,no change
43935,0.0063,0,20126,0.0009,0,0.0054,c/unit_11/subblock/reg[10],d/branch/stream/reg_170[46],mclk,zclk,degraded
78532,0.0135,0,20271,0.0182,0,-0.0047,c/unit_18/subblock/reg[15],d/branch/stream/reg_166[19],zclk,mclk,improved
84955,0.0041,0,78440,0.0041,0,0.0,c/unit_16/subblock/reg[37],d/branch/stream/reg_167[14],yclk,mclk,no change
66980,0.0173,0,38119,0.0078,0,0.0095,c/unit_18/subblock/reg[31],d/branch/stream/reg_130[44],mclk,mclk,degraded
94741,0.0076,0,60840,0.0109,0,-0.0033,c/unit_13/subblock/reg[4],d/branch/stream/reg_138[54],zclk,yclk,improved
91872,0.0055,0,50428,-0.003,0,0.0085,c/unit_12/subblock/reg[51],d/branch/stream/reg_109[57],zclk,yclk,degraded
77995,0.0166,0,25575,0.0147,0,0.0019,c/unit_12/subblock/reg[58],d/branch/stream/reg_180[18],zclk,zclk,degraded
60138,0.0094,0,23502,0.0133,0,-0.0039,c/unit_16/subblock/reg[29],d/branch/stream/reg_189[18],yclk,zclk,improved
87312,0.0134,0,36864,0.0189,0,-0.0055,c/unit_18/subblock/reg[52],d/branch/stream/reg_163[62],mclk,mclk,improved
87869,0.0053,0,94616,-0.004,0,0.0093,c/unit_19/subblock/reg[61],d/branch/stream/reg_109[24],zclk,zclk,degraded
86534,0.0198,0,75562,0.0291,0,-0.0093,c/unit_17/subblock/reg[49],d/branch/stream/reg_192[31],yclk,mclk,improved
91883,0.0168,0,52250,0.0155,0,0.0013,c/unit_18/subblock/reg[47],d/branch/stream/reg_104[34],yclk,zclk,degraded
79336,0.019,0,85090,0.0201,0,-0.0011,c/unit_12/subblock/reg[21],d/branch/stream/reg_187[52],mclk,yclk,improved
63650,0.0135,0,68838,0.0135,0,0.0,c/unit_18/subblock/reg[53],d/branch/stream/reg_156[54],mclk,zclk,no change
28514,0.0124,0,38767,0.0124,0,0.0,c/unit_17/subblock/reg[29],d/branch/stream/reg_176[23],yclk,zclk,no change
93746,0.01,0,95983,0.01,0,0.0,c/unit_12/subblock/reg[26],d/branch/stream/reg_164[34],mclk,zclk,no change
85576,0.0174,0,98860,0.0225,0,-0.0051,c/unit_15/subblock/reg[62],d/branch/stream/reg_171[61],zclk,mclk,improved
69403,0.0063,0,48844,0.0008,0,0.0055,c/unit_18/subblock/reg[9],d/branch/stream/reg_129[1],zclk,mclk,degraded
38487,0.016,0,83376,0.0097,0,0.0063,c/unit_11/subblock/reg[28],d/branch/stream/reg_173[27],yclk,mclk,degraded
82673,0.0075,0,70265,0.0075,0,0.0,c/unit_12/subblock/reg[52],d/branch/stream/reg_195[50],zclk,mclk,no change
31838,0.0034,0,75034,0.0097,0,-0.0063,c/unit_17/subblock/reg[0],d/branch/stream/reg_115[39],yclk,yclk,improved
