orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
78074,0.0084,0,43294,-0.0003,0,0.0087,c/unit_18/subblock/reg[15],d/branch/stream/reg_103[40],yclk,zclk,degraded
35818,0.0198,0,89851,0.0103,0,0.0095,c/unit_15/subblock/reg[39],d/branch/stream/reg_182[32],mclk,zclk,degraded
49138,0.0127,0,51539,0.0212,0,-0.0085,c/unit_20/subblock/reg[55],d/branch/stream/reg_145[4],yclk,zclk,improved
34433,0.0149,0,40779,0.0071,0,0.0078,c/unit_17/subblock/reg[48],d/branch/stream/reg_112[29],zclk,mclk,degraded
77470,0.0011,0,58248,-0.0079,0,0.009,c/unit_17/subblock/reg[22],d/branch/stream/reg_125[56],yclk,mclk,degraded
25372,0.0014,0,24952,0.0014,0,0.0,c/unit_14/subblock/reg[10],d/branch/stream/reg_107[37],zclk,yclk,no change
72048,0.003,0,57180,-0.0023,0,0.0053,c/unit_13/subblock/reg[49],d/branch/stream/reg_144[55],yclk,yclk,degraded
25479,0.0013,0,43202,-0.0057,0,0.007,c/unit_17/subblock/reg[63],d/branch/stream/reg_154[19],mclk,zclk,degraded
27398,0.0113,0,46835,0.0195,0,-0.0082,c/unit_11/subblock/reg[4],d/branch/stream/reg_116[16],mclk,mclk,improved
93899,0.0168,0,46639,0.0233,0,-0.0065,c/unit_11/subblock/reg[53],d/branch/stream/reg_112[9],mclk,yclk,improved
63278,0.0152,0,23020,0.009,0,0.0062,c/unit_12/subblock/reg[12],d/branch/stream/reg_150[5],mclk,mclk,degraded
68149,0.0033,0,87271,0.0009,0,0.0024,c/unit_15/subblock/reg[20],d/branch/stream/reg_165[34],mclk,zclk,degraded
97350,0.0153,0,23484,0.0153,0,0.0,c/unit_14/subblock/reg[24],d/branch/stream/reg_164[18],mclk,zclk,no change
93997,0.0045,0,93755,0.0045,0,0.0,c/unit_20/subblock/reg[60],d/branch/stream/reg_175[23],mclk,zclk,no change
22336,0.001,0,85565,-0.004,0,0.005,c/unit_16/subblock/reg[60],d/branch/stream/reg_144[60],mclk,yclk,degraded
75641,0.0081,0,43485,0.0081,0,0.0,c/unit_20/subblock/reg[11],d/branch/stream/reg_178[56],zclk,zclk,no change
96937,0.0115,0,85643,0.0115,0,0.0,c/unit_12/subblock/reg[44],d/branch/stream/reg_148[28],mclk,mclk,no change
91014,0.0049,0,68280,0.0049,0,0.0,c/unit_12/subblock/reg[5],d/branch/stream/reg_171[61],yclk,zclk,no change
64552,0.0152,0,55939,0.0152,0,0.0,c/unit_20/subblock/reg[5],d/branch/stream/reg_112[24],zclk,mclk,no change
47557,0.0154,0,56901,0.0154,0,0.0,c/unit_14/subblock/reg[48],d/branch/stream/reg_155[53],mclk,zclk,no change
42869,0.0122,0,52132,0.0122,0,0.0,c/unit_15/subblock/reg[49],d/branch/stream/reg_167[27],zclk,zclk,no change
46264,0.0048,0,71883,0.0114,0,-0.0066,c/unit_16/subblock/reg[5],d/branch/stream/reg_197[57],yclk,yclk,improved
95133,0.0055,0,42407,0.0077,0,-0.0022,c/unit_15/subblock/reg[14],d/branch/stream/reg_176[15],yclk,yclk,improved
