orig path,orig slack,orig cycles,exp path,exp slack,exp cycles,delta slack,start point,end point,source clk,destination clock,delta classification
42780,0.0032,0,27962,-0.0022,0,0.0054,c/unit_13/subblock/reg[55],d/branch/stream/reg_109[42],zclk,zclk,degraded
29052,0.0162,0,97254,0.0099,0,0.0063,c/unit_20/subblock/reg[5],d/branch/stream/reg_102[6],zclk,mclk,degraded
76878,0.0042,0,97449,0.0042,0,0.0,c/unit_12/subblock/reg[8],d/branch/stream/reg_195[30],zclk,zclk,no change
24533,0.0181,0,24319,0.0238,0,-0.0057,c/unit_15/subblock/reg[52],d/branch/stream/reg_129[50],zclk,zclk,improved
88494,0.0142,0,47675,0.0175,0,-0.0033,c/unit_11/subblock/reg[57],d/branch/stream/reg_152[49],zclk,mclk,improved
90827,0.0128,0,91619,0.0128,0,0.0,c/unit_13/subblock/reg[46],d/branch/stream/reg_180[44],zclk,zclk,no change
26230,0.0064,0,24425,0.0159,0,-0.0095,c/unit_11/subblock/reg[54],d/branch/stream/reg_172[63],zclk,yclk,improved
67185,0.0081,0,71810,0.0063,0,0.0018,c/unit_19/subblock/reg[26],d/branch/stream/reg_113[50],mclk,mclk,degraded
83043,0.0181,0,93657,0.0098,0,0.0083,c/unit_19/subblock/reg[10],d/branch/stream/reg_177[21],zclk,mclk,degraded
90942,0.0125,0,43408,0.0075,0,0.005,c/unit_11/subblock/reg[41],d/branch/stream/reg_177[61],yclk,mclk,degraded
96652,0.0119,0,37528,0.0096,0,0.0023,c/unit_17/subblock/reg[14],d/branch/stream/reg_137[26],yclk,yclk,degraded
52396,0.0036,0,73087,0.0059,0,-0.0023,c/unit_13/subblock/reg[49],d/branch/stream/reg_111[30],zclk,zclk,improved
42801,0.0181,0,61556,0.0202,0,-0.0021,c/unit_14/subblock/reg[58],d/branch/stream/reg_183[19],zclk,yclk,improved
98864,0.013,0,66143,0.0226,0,-0.0096,c/unit_17/subblock/reg[25],d/branch/stream/reg_199[53],zclk,mclk,improved
24467,0.0174,0,91145,0.0264,0,-0.009,c/unit_13/subblock/reg[57],d/branch/stream/reg_128[50],zclk,mclk,improved
36505,0.0138,0,96268,0.0138,0,0.0,c/unit_12/subblock/reg[18],d/branch/stream/reg_135[27],yclk,zclk,no change
30556,0.0061,0,54234,0.004,0,0.0021,c/unit_13/subblock/reg[43],d/branch/stream/reg_153[37],zclk,mclk,degraded
62646,0.0072,0,21621,-0.0013,0,0.0085,c/unit_11/subblock/reg[60],d/branch/stream/reg_119[13],mclk,mclk,degraded
37346,0.0101,0,54914,0.0019,0,0.0082,c/unit_18/subblock/reg[3],d/branch/stream/reg_107[2],yclk,mclk,degraded
58061,0.0033,0,61653,0.0033,0,0.0,c/unit_16/subblock/reg[42],d/branch/stream/reg_162[27],zclk,mclk,no change
80616,0.011,0,63487,0.0183,0,-0.0073,c/unit_17/subblock/reg[41],d/branch/stream/reg_107[30],yclk,mclk,improved
76227,0.0076,0,79306,0.0076,0,0.0,c/unit_13/subblock/reg[35],d/branch/stream/reg_143[50],zclk,zclk,no change
78914,0.0041,0,33456,0.0106,0,-0.0065,c/unit_18/subblock/reg[63],d/branch/stream/reg_165[51],zclk,mclk,improved
87572,0.0028,0,32863,-0.0012,0,0.004,c/unit_19/subblock/reg[35],d/branch/stream/reg_111[11],zclk,mclk,degraded
79255,0.002,0,59690,0.0101,0,-0.0081,c/unit_18/subblock/reg[34],d/branch/stream/reg_110[48],mclk,yclk,improved
73488,0.0154,0,64846,0.0201,0,-0.0047,c/unit_11/subblock/reg[9],d/branch/stream/reg_119[22],mclk,yclk,improved
59734,0.0192,0,24517,0.0261,0,-0.0069,c/unit_19/subblock/reg[12],d/branch/stream/reg_175[62],zclk,mclk,improved
86363,0.0061,0,54430,0.0061,0,0.0,c/unit_11/subblock/reg[17],d/branch/stream/reg_127[39],zclk,mclk,no change
90676,0.0053,0,57462,0.0008,0,0.0045,c/unit_19/subblock/reg[34],d/branch/stream/reg_156[51],mclk,zclk,degraded
49686,0.0043,0,96742,-0.0006,0,0.0049,c/unit_18/subblock/reg[28],d/branch/stream/reg_151[12],mclk,mclk,degraded
71377,0.0122,0,26075,0.0122,0,0.0,c/unit_18/subblock/reg[7],d/branch/stream/reg_133[18],zclk,zclk,no change
29869,0.0111,0,90603,0.007,0,0.0041,c/unit_19/subblock/reg[38],d/branch/stream/reg_144[12],zclk,zclk,degraded
77212,0.0192,0,24552,0.0125,0,0.0067,c/unit_20/subblock/reg[17],d/branch/stream/reg_179[63],yclk,mclk,degraded
35397,0.0128,0,70113,0.0146,0,-0.0018,c/unit_13/subblock/reg[41],d/branch/stream/reg_140[38],yclk,zclk,improved
55450,0.0186,0,54934,0.01,0,0.0086,c/unit_13/subblock/reg[20],d/branch/stream/reg_141[49],yclk,mclk,degraded
95199,0.0081,0,24596,0.0081,0,0.0,c/unit_14/subblock/reg[35],d/branch/stream/reg_137[56],yclk,mclk,no change
44426,0.0136,0,39226,0.0136,0,0.0,c/unit_11/subblock/reg[20],d/branch/stream/reg_147[7],yclk,zclk,no change
92157,0.0164,0,79808,0.0164,0,0.0,c/unit_17/subblock/reg[21],d/branch/stream/reg_148[43],zclk,mclk,no change
57413,0.0128,0,21378,0.0175,0,-0.0047,c/unit_14/subblock/reg[6],d/branch/stream/reg_114[63],yclk,yclk,improved
64237,0.011,0,71441,0.0186,0,-0.0076,c/unit_20/subblock/reg[58],d/branch/stream/reg_180[4],mclk,yclk,improved
39893,0.0178,0,23490,0.0261,0,-0.0083,c/unit_12/subblock/reg[56],d/branch/stream/reg_170[19],zclk,yclk,improved
38641,0.0016,0,25583,0.0086,0,-0.007,c/unit_13/subblock/reg[38],d/branch/stream/reg_116[59],yclk,zclk,improved
85193,0.0185,0,95355,0.0185,0,0.0,c/unit_15/subblock/reg[28],d/branch/stream/reg_102[50],zclk,zclk,no change
65458,0.0018,0,79232,0.0051,0,-0.0033,c/unit_14/subblock/reg[5],d/branch/stream/reg_190[6],zclk,mclk,improved
79811,0.011,0,38137,0.0188,0,-0.0078,c/unit_17/subblock/reg[56],d/branch/stream/reg_180[10],zclk,mclk,improved
55042,0.0059,0,38784,0.0079,0,-0.002,c/unit_14/subblock/reg[36],d/branch/stream/reg_113[40],yclk,yclk,improved
65383,0.0032,0,44869,0.0032,0,0.0,c/unit_20/subblock/reg[38],d/branch/stream/reg_118[2],yclk,yclk,no change
57851,0.001,0,69361,-0.0088,0,0.0098,c/unit_12/subblock/reg[57],d/branch/stream/reg_140[10],yclk,mclk,degraded
96530,0.0131,0,82986,0.0131,0,0.0,c/unit_12/subblock/reg[16],d/branch/stream/reg_159[56],mclk,mclk,no change
84369,0.0061,0,85266,0.0061,0,0.0,c/unit_20/subblock/reg[39],d/branch/stream/reg_197[59],zclk,zclk,no change
84002,0.016,0,87061,0.016,0,0.0,c/unit_18/subblock/reg[34],d/branch/stream/reg_166[29],zclk,mclk,no change
27839,0.0136,0,23706,0.0146,0,-0.001,c/unit_12/subblock/reg[15],d/branch/stream/reg_145[9],yclk,mclk,improved
29103,0.0144,0,49742,0.0144,0,0.0,c/unit_19/subblock/reg[49],d/branch/stream/reg_101[31],zclk,zclk,no change
94178,0.0135,0,47762,0.0135,0,0.0,c/unit_13/subblock/reg[28],d/branch/stream/reg_158[48],yclk,mclk,no change
66945,0.0095,0,99432,0.0016,0,0.0079,c/unit_18/subblock/reg[10],d/branch/stream/reg_132[16],mclk,zclk,degraded
30417,0.0073,0,99748,0.0055,0,0.0018,c/unit_15/subblock/reg[43],d/branch/stream/reg_136[18],mclk,zclk,degraded
89618,0.0035,0,89289,0.0035,0,0.0,c/unit_12/subblock/reg[35],d/branch/stream/reg_105[36],yclk,yclk,no change
68448,0.0063,0,55096,0.0063,0,0.0,c/unit_19/subblock/reg[29],d/branch/stream/reg_112[20],yclk,mclk,no change
70492,0.0112,0,33691,0.0146,0,-0.0034,c/unit_13/subblock/reg[1],d/branch/stream/reg_175[19],zclk,yclk,improved
30320,0.0115,0,60693,0.0115,0,0.0,c/unit_16/subblock/reg[8],d/branch/stream/reg_180[46],yclk,yclk,no change
41869,0.0165,0,73561,0.0198,0,-0.0033,c/unit_18/subblock/reg[13],d/branch/stream/reg_105[59],zclk,yclk,improved
54503,0.016,0,71978,0.0147,0,0.0013,c/unit_14/subblock/reg[10],d/branch/stream/reg_157[38],zclk,yclk,degraded
56858,0.0104,0,20121,0.0104,0,0.0,c/unit_12/subblock/reg[11],d/branch/stream/reg_183[52],yclk,mclk,no change
56184,0.0191,0,96328,0.0171,0,0.002,c/unit_15/subblock/reg[58],d/branch/stream/reg_195[32],zclk,zclk,degraded
98166,0.0092,0,32361,0.0013,0,0.0079,c/unit_19/subblock/reg[49],d/branch/stream/reg_167[22],yclk,mclk,degraded
87300,0.0099,0,56668,0.0141,0,-0.0042,c/unit_14/subblock/reg[10],d/branch/stream/reg_111[8],mclk,yclk,improved
50765,0.0107,0,22957,0.0133,0,-0.0026,c/unit_15/subblock/reg[30],d/branch/stream/reg_198[39],zclk,yclk,improved
75257,0.0187,0,61806,0.0155,0,0.0032,c/unit_20/subblock/reg[38],d/branch/stream/reg_127[32],yclk,mclk,degraded
71368,0.0174,0,38614,0.0174,0,0.0,c/unit_11/subblock/reg[48],d/branch/stream/reg_171[6],zclk,mclk,no change
76216,0.0179,0,29813,0.0179,0,0.0,c/unit_19/subblock/reg[2],d/branch/stream/reg_154[62],mclk,mclk,no change
87146,0.0014,0,22045,0.0088,0,-0.0074,c/unit_15/subblock/reg[24],d/branch/stream/reg_117[28],mclk,yclk,improved
43905,0.0067,0,78229,0.0067,0,0.0,c/unit_19/subblock/reg[17],d/branch/stream/reg_116[59],mclk,zclk,no change
98494,0.0138,0,47977,0.0138,0,0.0,c/unit_19/subblock/reg[13],d/branch/stream/reg_132[5],yclk,yclk,no change
97020,0.0117,0,89830,0.0117,0,0.0,c/unit_17/subblock/reg[12],d/branch/stream/reg_185[44],mclk,mclk,no change
87670,0.0168,0,36248,0.0099,0,0.0069,c/unit_16/subblock/reg[29],d/branch/stream/reg_154[57],mclk,yclk,degraded
23288,0.002,0,88927,0.0048,0,-0.0028,c/unit_18/subblock/reg[14],d/branch/stream/reg_156[16],yclk,mclk,improved
84988,0.0043,0,57225,0.0043,0,0.0,c/unit_19/subblock/reg[46],d/branch/stream/reg_187[27],yclk,yclk,no change
